index,loss,correct,predicted,total_logprob
44,0.05578780174255371,1, No,-1.081569790840149
45,3.4381775856018066,0, No,-3.9519009590148926
46,0.01877536252140999,1, No,-0.4833848178386688
47,0.04797337204217911,1, Yes,-5.225164413452148
48,0.00671901972964406,1, No,-0.7273849248886108
49,0.01042385958135128,1, Yes,-3.7665915489196777
50,0.8131951689720154,0, Yes,-1.8054883480072021
51,0.08199963718652725,1, Yes,-6.495667934417725
52,0.8942531943321228,0, Yes,-2.711832284927368
53,0.17416730523109436,1, Yes,-4.325010776519775
54,0.004845899064093828,1, No,-0.6837993264198303
55,1.005010724067688,0, No,-4.655407428741455
56,0.0196206234395504,1, No,-1.2035669088363647
57,0.040811315178871155,1, No,-1.5464706420898438
58,0.1191040650010109,1, Yes,-4.499106407165527
59,0.027707349509000778,1, No,-2.243798017501831
60,0.13777859508991241,1, Yes,-5.647971153259277
61,0.1338377445936203,1, No,-2.068247079849243
62,0.7542950510978699,0, No,-5.0388665199279785
63,0.8485352396965027,0, Yes,-1.4064223766326904
64,0.19014689326286316,1, Yes,-6.111486434936523
65,0.400372177362442,1, No,-3.0840492248535156
66,0.013566321693360806,1, Yes,-4.716357231140137
67,0.0014419882791116834,1, No,-0.23297572135925293
68,0.06355874985456467,1, Yes,-4.889100551605225
69,0.014715935103595257,1, No,-0.40238043665885925
70,0.28207752108573914,1, Yes,-5.111602306365967
71,0.024751203134655952,1, No,-1.1279139518737793
72,0.09803767502307892,1, Yes,-5.194217681884766
73,0.014898229390382767,1, No,-1.0862185955047607
74,0.009728401899337769,1, Yes,-4.960399150848389
75,0.030435331165790558,1, No,-0.8062102198600769
76,0.016237864270806313,1, No,-1.6139085292816162
77,0.03027678094804287,1, Yes,-4.477625370025635
78,0.6506031155586243,1, No,-1.3783748149871826
79,0.08327048271894455,1, Yes,-4.925209045410156
80,0.2763948440551758,1, No,-1.454375147819519
81,0.4106469452381134,1, Yes,-5.362087249755859
82,0.10274359583854675,1, No,-1.396613597869873
83,0.022802412509918213,1, Yes,-3.825336217880249
84,0.029858026653528214,1, No,-1.7084040641784668
85,0.02177591249346733,1, Yes,-4.153222560882568
86,0.8992483019828796,0, Yes,-1.638878583908081
87,0.06067612022161484,1, Yes,-4.6867289543151855
88,0.011644961312413216,1, No,-0.731086015701294
89,0.011460424400866032,1, Yes,-3.671107292175293
90,0.008646786212921143,1, No,-0.29515108466148376
91,0.07476555556058884,1, Yes,-5.128833770751953
92,0.16914650797843933,1, No,-2.2016091346740723
93,0.10072549432516098,1, Yes,-5.111435413360596
94,0.3300178050994873,1, No,-2.1788744926452637
95,0.018483659252524376,1, No,-1.052579402923584
96,0.0513901524245739,1, Yes,-5.604684352874756
97,0.7110181450843811,0, Yes,-1.1946873664855957
98,0.05672108381986618,1, Yes,-4.600703716278076
99,0.019283562898635864,1, No,-1.318256139755249
100,0.026407616212964058,1, Yes,-4.43351411819458
101,0.050754912197589874,1, No,-0.8251898288726807
102,0.014987367205321789,1, Yes,-5.213428497314453
103,0.06700305640697479,1, No,-2.734400987625122
104,0.016764238476753235,1, Yes,-4.554953575134277
105,1.1870836019515991,0, Yes,-1.7646762132644653
106,0.01845884881913662,1, Yes,-4.343546390533447
107,0.03375757113099098,1, No,-1.0447393655776978
108,0.025180239230394363,1, Yes,-4.87097692489624
109,0.5039144158363342,1, No,-2.1544151306152344
110,0.23785904049873352,1, Yes,-5.400357723236084
111,0.010949409566819668,1, No,-0.7035388946533203
112,0.07725994288921356,1, Yes,-4.395086765289307
113,1.6286178827285767,0, Yes,-1.432012915611267
114,0.10764019936323166,1, No,-1.127721905708313
115,0.1728682667016983,1, Yes,-4.668201446533203
116,0.5015161633491516,1, No,-1.9056710004806519
117,0.043575845658779144,1, Yes,-5.437717914581299
118,0.04024626687169075,1, No,-1.0509814023971558
119,0.020486775785684586,1, Yes,-4.547263145446777
120,0.2691115736961365,1, No,-1.366485595703125
121,0.003996244631707668,1, Yes,-5.171540260314941
122,0.02265779860317707,1, No,-1.411690354347229
123,0.02035876363515854,1, Yes,-4.116898536682129
124,0.07289363443851471,1, No,-0.9092641472816467
125,0.007391486316919327,1, Yes,-4.73799991607666
126,0.017229288816452026,1, No,-1.2794650793075562
127,0.05853816494345665,1, Yes,-4.51769495010376
128,0.8704748153686523,0, Yes,-1.8664278984069824
129,0.048433221876621246,1, Yes,-4.119697570800781
130,0.04327598959207535,1, No,-2.0237224102020264
131,0.0969424694776535,1, Yes,-4.899837493896484
132,0.9735962152481079,0, Yes,-1.638677954673767
133,0.8272831439971924,0, Yes,-4.447038650512695
134,0.09917949885129929,1, No,-1.6720290184020996
135,0.0344715341925621,1, Yes,-4.511316299438477
136,1.6454405784606934,0, Yes,-1.2692925930023193
137,0.04280336946249008,1, Yes,-5.428142070770264
138,0.05049369856715202,1, No,-1.3460116386413574
139,0.08857107907533646,1, Yes,-4.8410868644714355
140,0.12118545919656754,1, No,-1.031571388244629
141,0.011208427138626575,1, Yes,-4.812305450439453
142,0.04006922245025635,1, No,-1.0151269435882568
143,0.014208580367267132,1, Yes,-3.8487112522125244
144,1.5549179315567017,0, Yes,-1.4716414213180542
145,0.028443604707717896,1, Yes,-4.836056232452393
146,0.03652245178818703,1, No,-1.3598992824554443
147,0.09272924065589905,1, Yes,-4.7460408210754395
148,0.5023131370544434,1, No,-1.3792248964309692
149,0.05235752835869789,1, Yes,-4.362868309020996
150,0.014679402112960815,1, No,-1.1881251335144043
151,0.017101678997278214,1, Yes,-4.526020526885986
152,1.0749648809432983,0, Yes,-1.2597423791885376
153,0.001957882894203067,1, No,-2.209216594696045
154,4.516229629516602,0, No,-3.2267096042633057
155,2.9139649868011475,0, No,-1.081569790840149
156,0.593830943107605,1, Yes,-2.911986827850342
157,3.046682357788086,0, No,-0.997586190700531
158,4.176080226898193,0, No,-1.5999771356582642
159,1.1244856119155884,0, No,-3.4752328395843506
160,0.12470747530460358,1, No,-3.1841723918914795
161,0.21852895617485046,1, No,-4.191290855407715
162,1.5159611701965332,0, No,-3.109799861907959
163,4.723217010498047,0, No,-3.2147765159606934
164,0.003663615556433797,1, No,-1.5723470449447632
165,2.265850305557251,0, No,-3.825759172439575
166,5.151031970977783,0, No,-0.5882837176322937
167,0.005437228363007307,1, No,-1.355749249458313
168,0.3277377784252167,1, Yes,-1.1823095083236694
169,1.8088078498840332,0, No,-4.978238105773926
170,0.10801007598638535,1, No,-1.579704761505127
171,2.3000006675720215,0, No,-4.315322399139404
172,0.03739005699753761,1, No,-2.2046990394592285
173,0.19950534403324127,1, No,-1.700221300125122
174,4.983284950256348,0, No,-0.9365532994270325
175,0.015967359766364098,1, No,-1.7655733823776245
176,1.8457016944885254,0, No,-1.8137168884277344
177,0.03960195928812027,1, No,-3.7172532081604004
178,3.7260282039642334,0, No,-2.029327154159546
179,0.0052164397202432156,1, No,-0.5767834782600403
180,5.7355194091796875,0, No,-2.0111165046691895
181,2.417451858520508,0, Yes,-3.1386637687683105
182,4.727686405181885,0, No,-1.721204161643982
183,0.2866421937942505,1, No,-1.3572758436203003
184,3.3153581619262695,0, No,-2.165320873260498
185,0.08617663383483887,1, No,-2.1989805698394775
186,7.550434589385986,0, No,-0.9399170875549316
187,0.1417711228132248,1, No,-0.9087619185447693
188,5.746631622314453,0, No,-0.8523062467575073
189,0.15164093673229218,1, No,-2.6574759483337402
190,0.8028555512428284,0, No,-5.845627307891846
191,0.06867390871047974,1, No,-4.028225421905518
192,0.0012059090659022331,1, No,-0.2590257227420807
193,4.386476993560791,0, No,-1.3164464235305786
194,0.04767199233174324,1, No,-1.4526227712631226
195,7.135550498962402,0, No,-0.9693120121955872
196,0.09407573193311691,1, No,-2.9593505859375
197,3.0141613483428955,0, No,-3.0671308040618896
198,0.0875256359577179,1, No,-3.1482977867126465
199,6.769898891448975,0, No,-1.6000906229019165
200,0.0018394945655018091,1, No,-1.0113143920898438
