index,loss,correct,predicted,total_logprob
59,0.0007001094636507332,1, No,-2.0163321495056152
60,0.002156553091481328,1, Yes,-3.1729001998901367
61,0.0006317288498394191,1, No,-3.153536796569824
62,0.0004129749140702188,1, Yes,-3.9750146865844727
63,0.744687020778656,0, Yes,-3.8692197799682617
64,0.0190062765032053,1, Yes,-4.966193675994873
65,0.6208138465881348,1, No,-3.517569065093994
66,0.00048137042904272676,1, Yes,-5.0567755699157715
67,0.0001530530134914443,1, No,-1.7081186771392822
68,0.001574349240399897,1, Yes,-3.1682615280151367
69,0.0006862907321192324,1, No,-1.5414109230041504
70,0.0049725910648703575,1, Yes,-4.182857036590576
71,0.015589162707328796,1, No,-1.5902780294418335
72,0.057000044733285904,1, Yes,-5.082196235656738
73,0.0025838580913841724,1, No,-3.048206329345703
74,0.00013290952483657748,1, Yes,-2.8873603343963623
75,0.007546606939285994,1, No,-2.8670010566711426
76,0.03505481779575348,1, No,-3.560765027999878
77,0.008083131164312363,1, Yes,-4.076013088226318
78,0.058010272681713104,1, No,-3.3971502780914307
79,0.0012761552352458239,1, Yes,-4.183469295501709
80,0.026868319138884544,1, No,-2.830587863922119
81,0.007677334360778332,1, Yes,-3.7096078395843506
82,0.004586059134453535,1, No,-1.122462272644043
83,0.001149708521552384,1, Yes,-2.552112102508545
84,0.026945024728775024,1, No,-3.4190053939819336
85,0.00013779645087197423,1, Yes,-3.7444703578948975
86,0.22721943259239197,1, No,-3.5956432819366455
87,0.007597480434924364,1, Yes,-3.6919236183166504
88,0.00036995718255639076,1, No,-2.5515739917755127
89,0.000720956246368587,1, Yes,-3.2064931392669678
90,0.000661631056573242,1, No,-1.4223650693893433
91,0.0236064400523901,1, Yes,-4.583990097045898
92,0.1815531998872757,1, No,-3.023808002471924
93,0.0024038248229771852,1, Yes,-3.0415875911712646
94,0.02064618468284607,1, No,-2.5825483798980713
95,1.522237777709961,0, Yes,-2.9422569274902344
96,0.049890778958797455,1, Yes,-5.529842853546143
97,0.1401194930076599,1, No,-3.6119821071624756
98,0.0006469779182225466,1, Yes,-3.2344226837158203
99,0.02572016790509224,1, No,-3.7575292587280273
100,0.0054330783896148205,1, Yes,-4.155633449554443
101,0.0008203001925721765,1, No,-2.5672130584716797
102,0.0013661584816873074,1, Yes,-3.2638158798217773
103,0.02172190509736538,1, No,-3.2498276233673096
104,0.005559459328651428,1, Yes,-5.288048267364502
105,0.803666353225708,0, Yes,-3.3086650371551514
106,0.0005034133209846914,1, Yes,-3.6024088859558105
107,0.03411697968840599,1, No,-4.341883659362793
108,0.00044848397374153137,1, Yes,-3.990957260131836
109,0.06900129467248917,1, No,-4.163198947906494
110,0.009975815191864967,1, Yes,-4.444891452789307
111,0.003995057195425034,1, No,-1.822685718536377
112,0.00319268717430532,1, Yes,-4.639968395233154
113,1.0404930114746094,0, Yes,-3.3881540298461914
114,0.006109253969043493,1, No,-1.616336703300476
115,0.002317126141861081,1, Yes,-4.543514728546143
116,0.11295768618583679,1, No,-3.950695276260376
117,0.002011063741520047,1, Yes,-3.498521566390991
118,0.026751568540930748,1, No,-3.929324150085449
119,0.0013160386588424444,1, Yes,-4.691540718078613
120,0.005135796032845974,1, No,-2.9088265895843506
121,0.0014488924061879516,1, Yes,-3.3922622203826904
122,0.0527656115591526,1, No,-3.9061009883880615
123,0.022953413426876068,1, Yes,-5.37000846862793
124,0.004849339369684458,1, No,-1.67576003074646
125,0.0002708068350329995,1, Yes,-2.767800807952881
126,0.001259129960089922,1, No,-1.8907661437988281
127,0.018905332311987877,1, Yes,-4.598417282104492
128,0.05421947315335274,1, No,-3.777385950088501
129,0.0027052494697272778,1, Yes,-3.7341179847717285
130,0.10806325823068619,1, No,-3.5526986122131348
131,0.0021827223245054483,1, Yes,-4.823742866516113
132,1.8294932842254639,0, Yes,-4.01452112197876
133,0.7406054139137268,0, Yes,-4.289961338043213
134,0.07454361766576767,1, No,-2.9808642864227295
135,0.001364729949273169,1, Yes,-4.470198631286621
136,2.56321382522583,0, Yes,-3.759758472442627
137,0.00023326536756940186,1, Yes,-2.7735867500305176
138,0.13045819103717804,1, No,-3.5145790576934814
139,0.025517990812659264,1, Yes,-4.6345953941345215
140,0.0013328249333426356,1, No,-2.3128793239593506
141,0.0012891324004158378,1, Yes,-3.407566547393799
142,0.0001541257370263338,1, No,-0.9861449003219604
143,0.0008647278300486505,1, Yes,-4.604781627655029
144,1.387328863143921,0, Yes,-3.0800039768218994
145,0.0005414212355390191,1, Yes,-3.2270705699920654
146,0.0008793777669779956,1, No,-2.406263828277588
147,0.009882216341793537,1, Yes,-4.118605136871338
148,0.12357179075479507,1, No,-3.705112934112549
149,0.0008503158460371196,1, Yes,-3.5940024852752686
150,0.017920956015586853,1, No,-3.137897491455078
151,0.0008230397943407297,1, Yes,-4.3125901222229
152,1.3743337392807007,0, Yes,-3.4061059951782227
153,6.818538531661034e-05,1, No,-3.287173271179199
154,7.213212966918945,0, No,-4.675018310546875
155,3.959447145462036,0, No,-2.9663164615631104
156,2.342470407485962,0, No,-6.5282111167907715
157,6.317040920257568,0, No,-2.7418720722198486
158,8.660554885864258,0, No,-3.038466691970825
159,4.744105815887451,0, No,-3.6051671504974365
160,0.9778674840927124,0, Yes,-4.083865642547607
161,0.27236250042915344,1, No,-5.608198165893555
162,4.067220211029053,0, No,-4.422281742095947
163,2.8041138648986816,0, No,-6.757585048675537
164,0.00027509720530360937,1, No,-3.8650147914886475
165,5.8703484535217285,0, No,-4.713200092315674
166,7.821553707122803,0, No,-1.1379334926605225
167,0.006454098969697952,1, No,-3.2757668495178223
168,1.4264146089553833,0, No,-3.178272008895874
169,2.358365535736084,0, No,-5.907238483428955
170,0.018477806821465492,1, No,-4.683756351470947
171,3.137953281402588,0, No,-5.654651165008545
172,0.14230023324489594,1, No,-4.814018726348877
173,0.06309080868959427,1, No,-2.067918539047241
174,6.114914417266846,0, No,-2.925335168838501
175,0.10691224783658981,1, No,-4.335879802703857
176,4.085882663726807,0, No,-2.3541557788848877
177,0.0018678138731047511,1, No,-4.9344587326049805
178,6.701927185058594,0, No,-3.27365779876709
179,0.0033987159840762615,1, No,-2.1464877128601074
180,8.352791786193848,0, No,-4.896170616149902
181,1.6689316034317017,0, Yes,-4.786388397216797
182,6.3511176109313965,0, No,-2.4891998767852783
183,0.00019965562387369573,1, No,-1.380902886390686
184,9.24940013885498,0, No,-2.114490270614624
185,0.38075003027915955,1, No,-4.924012660980225
186,10.91894817352295,0, No,-3.0234334468841553
187,0.008154078386723995,1, No,-2.6075127124786377
188,3.610004425048828,0, No,-3.598766326904297
189,0.0188930481672287,1, No,-4.360217571258545
190,0.1947956085205078,1, Yes,-5.714085578918457
191,0.2286439687013626,1, No,-6.475834369659424
192,1.9311717551317997e-05,1, No,-1.7530252933502197
193,5.341086387634277,0, No,-3.1505260467529297
194,0.0051655638962984085,1, No,-2.5478005409240723
195,10.180952072143555,0, No,-3.3553011417388916
196,0.00011812942830147222,1, No,-2.7906689643859863
197,5.387585163116455,0, No,-4.885142803192139
198,0.002072688192129135,1, No,-3.7680108547210693
199,11.324694633483887,0, No,-1.7185320854187012
200,5.960462772236497e-07,1, No,-2.091762065887451
