index,loss,correct,predicted,total_logprob
41,1.2888569831848145,0, No,-3.6458702087402344
42,0.5466665625572205,1, No,-2.0052623748779297
43,0.10135455429553986,1, Yes,-4.348077774047852
44,0.21254953742027283,1, No,-2.3810315132141113
45,3.314894676208496,0, No,-4.1304473876953125
46,0.1630580872297287,1, No,-1.9131124019622803
47,0.19143304228782654,1, Yes,-4.453841686248779
48,0.343423455953598,1, No,-2.6146225929260254
49,0.05408734828233719,1, Yes,-3.0533840656280518
50,0.274058073759079,1, No,-1.8407511711120605
51,0.08979317545890808,1, Yes,-3.8938615322113037
52,2.7724578380584717,0, Yes,-1.979618787765503
53,0.08053548634052277,1, Yes,-2.8247697353363037
54,0.36498838663101196,1, No,-3.287672519683838
55,0.4181636869907379,1, Yes,-4.018393516540527
56,0.1228526160120964,1, No,-1.576627254486084
57,0.3615948557853699,1, No,-2.232241153717041
58,0.14676612615585327,1, Yes,-3.0233144760131836
59,0.15982875227928162,1, No,-1.4421876668930054
60,0.14935359358787537,1, Yes,-4.023522853851318
61,0.5167873501777649,1, No,-2.2292346954345703
62,0.3817257881164551,1, Yes,-4.345244407653809
63,0.7886442542076111,0, Yes,-2.1650474071502686
64,0.022891780361533165,1, Yes,-2.968475580215454
65,0.3276583254337311,1, No,-2.6252994537353516
66,0.15222619473934174,1, Yes,-4.4840407371521
67,0.1458895355463028,1, No,-1.1067978143692017
68,0.034459441900253296,1, Yes,-2.1928937435150146
69,0.4780552387237549,1, No,-2.115539073944092
70,0.30853888392448425,1, Yes,-4.892988204956055
71,0.2761577367782593,1, No,-1.685300350189209
72,0.28471994400024414,1, Yes,-4.284549236297607
73,0.27543193101882935,1, No,-3.371860980987549
74,0.07272050529718399,1, Yes,-3.1436960697174072
75,0.5175244212150574,1, No,-2.385486364364624
76,0.13012582063674927,1, No,-1.9396402835845947
77,0.054973140358924866,1, Yes,-2.987827777862549
78,0.43264418840408325,1, No,-2.508241653442383
79,0.12475072592496872,1, Yes,-3.5494165420532227
80,0.4396074414253235,1, No,-1.7558984756469727
81,0.16461022198200226,1, Yes,-3.512766122817993
82,0.2741008400917053,1, No,-2.453120470046997
83,0.08528599143028259,1, Yes,-3.812068223953247
84,0.39791759848594666,1, No,-2.8492162227630615
85,0.021312154829502106,1, Yes,-2.938887596130371
86,1.6137745380401611,0, Yes,-1.8147814273834229
87,0.06595511734485626,1, Yes,-3.5057284832000732
88,0.06332122534513474,1, No,-1.4869568347930908
89,0.03524092212319374,1, Yes,-2.3820371627807617
90,0.4188629984855652,1, No,-3.0068678855895996
91,0.1831628680229187,1, Yes,-3.271108388900757
92,0.3057935833930969,1, No,-2.3127527236938477
93,0.10015050321817398,1, Yes,-4.24625825881958
94,0.9325969219207764,0, Yes,-1.4630074501037598
95,0.16945990920066833,1, No,-2.127908945083618
96,0.018031718209385872,1, Yes,-2.3383119106292725
97,1.1691663265228271,0, Yes,-1.7475059032440186
98,0.02067304216325283,1, Yes,-3.194734811782837
99,0.39307764172554016,1, No,-2.1072609424591064
100,0.027624905109405518,1, Yes,-2.515021324157715
101,0.46594101190567017,1, No,-1.7890746593475342
102,0.061610009521245956,1, Yes,-3.274390459060669
103,0.16718485951423645,1, No,-2.5366415977478027
104,0.11398891359567642,1, Yes,-3.647942304611206
105,1.373298168182373,0, Yes,-1.6844441890716553
106,0.038678813725709915,1, Yes,-3.6601054668426514
107,0.39742493629455566,1, No,-2.198965311050415
108,0.041803035885095596,1, Yes,-2.950960397720337
109,0.9477860331535339,0, Yes,-2.1262073516845703
110,0.10741720348596573,1, Yes,-3.5202748775482178
111,0.528846025466919,1, No,-1.4859366416931152
112,0.036804575473070145,1, Yes,-3.364752769470215
113,2.410175323486328,0, Yes,-1.5611402988433838
114,0.1146232932806015,1, No,-1.6583815813064575
115,0.08196493238210678,1, Yes,-2.7447688579559326
116,0.17641854286193848,1, No,-2.361189126968384
117,0.03899724781513214,1, Yes,-3.286484718322754
118,0.6416055560112,1, No,-2.0947091579437256
119,0.06903555989265442,1, Yes,-2.99035382270813
120,0.5549940466880798,1, No,-2.515693426132202
121,0.01569044403731823,1, Yes,-3.1445884704589844
122,0.20603346824645996,1, No,-2.0106632709503174
123,0.04721929505467415,1, Yes,-2.6834652423858643
124,0.6890438795089722,1, No,-1.687116265296936
125,0.036760564893484116,1, Yes,-3.983793020248413
126,0.2774673104286194,1, No,-1.9381444454193115
127,0.03654739260673523,1, Yes,-2.723814010620117
128,1.0136535167694092,0, Yes,-2.210541009902954
129,0.046937596052885056,1, Yes,-3.436748743057251
130,0.7017127871513367,0, Yes,-2.13517689704895
131,0.0707002580165863,1, Yes,-3.061483860015869
132,1.9443916082382202,0, Yes,-1.5782490968704224
133,0.5525493621826172,1, No,-3.678959369659424
134,0.9276310205459595,0, Yes,-1.8824306726455688
135,0.08706626296043396,1, Yes,-3.3075084686279297
136,1.8949729204177856,0, Yes,-1.8044215440750122
137,0.09278878569602966,1, Yes,-3.5480568408966064
138,0.6349223256111145,1, No,-2.0059080123901367
139,0.058486782014369965,1, Yes,-2.6416125297546387
140,0.46218860149383545,1, No,-2.0335631370544434
141,0.08732093870639801,1, Yes,-4.20422887802124
142,0.25270190834999084,1, No,-2.041297435760498
143,0.01132606528699398,1, Yes,-2.4586222171783447
144,1.7013407945632935,0, Yes,-1.6328617334365845
145,0.2941248118877411,1, Yes,-4.758932113647461
146,0.23282931745052338,1, No,-2.254047393798828
147,0.0427699014544487,1, Yes,-2.6157610416412354
148,1.0384718179702759,0, Yes,-1.9990555047988892
149,0.1311326026916504,1, Yes,-3.7081756591796875
150,0.46366432309150696,1, No,-2.1170406341552734
151,0.16235481202602386,1, Yes,-3.317289113998413
152,1.658591389656067,0, Yes,-1.6931005716323853
153,0.019310925155878067,1, No,-3.789232015609741
154,2.97178053855896,0, No,-3.400372266769409
155,1.6529732942581177,0, No,-2.3810315132141113
156,1.7576992511749268,0, No,-4.185280799865723
157,0.4226910471916199,1, Yes,-2.3396618366241455
158,3.589376211166382,0, No,-2.5600507259368896
159,0.934398353099823,0, No,-3.6164324283599854
160,0.5853599905967712,1, No,-3.247128486633301
161,0.35702890157699585,1, No,-6.202047824859619
162,0.4613712728023529,1, Yes,-4.050018310546875
163,0.6605018973350525,1, Yes,-4.292978286743164
164,0.020908772945404053,1, No,-1.6752376556396484
165,1.58388090133667,0, No,-4.22213888168335
166,1.9878015518188477,0, No,-2.794218063354492
167,0.7877394556999207,0, Yes,-4.2381463050842285
168,0.22129763662815094,1, Yes,-1.8824604749679565
169,0.24109750986099243,1, Yes,-4.491224765777588
170,0.18552933633327484,1, No,-2.2499852180480957
171,0.47566017508506775,1, Yes,-3.904791831970215
172,0.22698310017585754,1, No,-2.928889274597168
173,2.309123992919922,0, Yes,-2.020893096923828
174,0.2705554664134979,1, Yes,-3.217716693878174
175,0.07812710851430893,1, No,-1.7023046016693115
176,0.3242626488208771,1, Yes,-2.035128355026245
177,0.06699591875076294,1, No,-4.441125392913818
178,1.3386988639831543,0, No,-1.9809067249298096
179,0.35788530111312866,1, No,-2.4016547203063965
180,3.2768192291259766,0, No,-2.698929786682129
181,2.1713714599609375,0, Yes,-1.998679518699646
182,2.066901206970215,0, No,-2.9554834365844727
183,0.1192592903971672,1, No,-1.7074239253997803
184,1.0270646810531616,0, No,-3.135301113128662
185,0.35434475541114807,1, No,-2.56052303314209
186,3.554760217666626,0, No,-2.7804114818573
187,0.6206369400024414,1, No,-1.9704627990722656
188,3.2318434715270996,0, No,-1.3918776512145996
189,1.0554227828979492,0, Yes,-2.7604753971099854
190,0.2687910199165344,1, Yes,-3.159477710723877
191,0.5564559102058411,1, No,-3.8104255199432373
192,0.021787691861391068,1, No,-1.3434704542160034
193,0.21710865199565887,1, Yes,-3.021210193634033
194,0.43630465865135193,1, No,-2.083482027053833
195,5.023390769958496,0, No,-2.601330518722534
196,0.9741719961166382,0, Yes,-3.249561309814453
197,1.9891282320022583,0, No,-3.924159049987793
198,0.356647253036499,1, No,-4.093865394592285
199,4.582859516143799,0, No,-2.476571798324585
200,0.11033376306295395,1, No,-3.802215337753296
